"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","31 Jan 2026, 09:35","31 Jan 2026, 10:25","","Hip Adduction (Machine)",,"Sweatpants so low ROM",1,"normal",180,20,,,
"Afternoon workout 💪","31 Jan 2026, 09:35","31 Jan 2026, 10:25","","Standing Calf Raise (Dumbbell)",,"",0,"normal",90,20,,,
"Afternoon workout 💪","31 Jan 2026, 09:35","31 Jan 2026, 10:25","","Standing Calf Raise (Dumbbell)",,"",1,"normal",90,30,,,
"Afternoon workout 💪","31 Jan 2026, 09:35","31 Jan 2026, 10:25","","Standing Calf Raise (Dumbbell)",,"",2,"normal",90,30,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Incline Bench Press (Smith Machine)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Incline Bench Press (Smith Machine)",,"",1,"normal",75,10,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Incline Bench Press (Smith Machine)",,"",2,"normal",115,12,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,10,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Lat Pulldown (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Lat Pulldown (Machine)",,"",1,"normal",220,6,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Lat Pulldown (Machine)",,"",2,"normal",180,6,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Seated Shoulder Press (Machine)",,"",0,"normal",100,8,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Seated Shoulder Press (Machine)",,"",1,"normal",180,6,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Seated Shoulder Press (Machine)",,"",2,"normal",120,10,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Iso-Lateral Row (Machine)",,"",0,"normal",200,6,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Iso-Lateral Row (Machine)",,"",1,"normal",160,9,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Triceps Dip",,"",0,"normal",,8,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Triceps Dip",,"",1,"normal",,5,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Cross Body Hammer Curl",,"",0,"normal",35,8,,,
"Afternoon workout 💪","30 Jan 2026, 15:26","30 Jan 2026, 16:33","","Bicep Curl (Dumbbell)",,"",0,"normal",30,9,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Press Horizontal (Machine)",,"",0,"normal",200,12,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Press Horizontal (Machine)",,"",1,"normal",280,12,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Press Horizontal (Machine)",,"",2,"normal",350,12,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Press Horizontal (Machine)",,"",3,"normal",300,15,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Extension (Machine)",,"",0,"normal",110,10,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Extension (Machine)",,"",1,"normal",175,12,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Leg Extension (Machine)",,"",2,"normal",150,10,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Abduction (Machine)",,"",0,"normal",110,20,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Abduction (Machine)",,"",1,"normal",170,15,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Abduction (Machine)",,"",2,"normal",150,15,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Adduction (Machine)",,"",0,"normal",130,20,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Adduction (Machine)",,"",1,"normal",205,16,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Hip Adduction (Machine)",,"",2,"normal",205,12,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Seated Calf Raise",,"",0,"normal",115,15,,,
"Afternoon workout 💪","28 Jan 2026, 16:28","28 Jan 2026, 17:18","","Seated Calf Raise",,"",1,"normal",115,15,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Iso-Lateral Row (Machine)",,"HS",0,"normal",120,10,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Iso-Lateral Row (Machine)",,"HS",1,"normal",200,8,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Iso-Lateral Row (Machine)",,"HS",2,"normal",180,8,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Iso-Lateral Row (Machine)",,"HS",3,"normal",140,12,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Machine)",,"",1,"normal",230,4,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Machine)",,"",2,"normal",190,6,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Machine)",,"",3,"normal",150,10,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",90,11,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",80,13,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",80,12,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Cross Body Hammer Curl",,"Alternating technically half of each",0,"normal",70,20,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Bicep Curl (Dumbbell)",,"Per arm",0,"normal",30,8,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Preacher Curl (Machine)",,"",0,"normal",100,11,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Preacher Curl (Machine)",,"",1,"normal",90,6,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Preacher Curl (Machine)",,"",2,"normal",70,10,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",80,15,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",80,12,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Cable)",,"",0,"normal",90,6,,,
"Afternoon workout 💪","27 Jan 2026, 10:32","27 Jan 2026, 11:53","","Lat Pulldown (Cable)",,"",1,"normal",70,12,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",0,"normal",200,12,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",1,"normal",280,8,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",2,"normal",380,7,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Press Horizontal (Machine)",,"",3,"normal",300,10,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Extension (Machine)",,"",0,"normal",100,10,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Extension (Machine)",,"",1,"normal",160,15,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Leg Extension (Machine)",,"",2,"normal",140,12,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Hip Abduction (Machine)",,"",0,"normal",100,20,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Hip Abduction (Machine)",,"",1,"normal",160,10,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Hip Abduction (Machine)",,"",2,"normal",160,15,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Seated Calf Raise",,"",0,"normal",135,12,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Seated Calf Raise",,"",1,"normal",135,9,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Standing Calf Raise (Dumbbell)",,"",0,"normal",90,20,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Standing Calf Raise (Dumbbell)",,"",1,"normal",90,25,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Standing Calf Raise (Dumbbell)",,"",2,"normal",90,20,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Seated Leg Curl (Machine)",,"",0,"normal",100,10,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Seated Leg Curl (Machine)",,"",1,"normal",160,12,,,
"Legs PF","26 Jan 2026, 12:07","26 Jan 2026, 13:02","","Seated Leg Curl (Machine)",,"",2,"normal",180,10,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Incline Bench Press (Smith Machine)",,"",0,"normal",25,10,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Incline Bench Press (Smith Machine)",,"",1,"normal",75,12,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Incline Bench Press (Smith Machine)",,"",2,"normal",135,8,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,7,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Lat Pulldown (Machine)",,"",0,"normal",120,8,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Lat Pulldown (Machine)",,"",1,"normal",220,6,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Lat Pulldown (Machine)",,"",2,"normal",180,8,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Seated Shoulder Press (Machine)",,"",0,"normal",180,7,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Seated Shoulder Press (Machine)",,"",1,"normal",120,12,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Iso-Lateral Row (Machine)",,"",0,"normal",180,10,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Iso-Lateral Row (Machine)",,"",1,"normal",120,12,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Triceps Dip",,"",0,"normal",,8,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Triceps Dip",,"",1,"normal",,5,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Cross Body Hammer Curl",,"",0,"normal",70,8,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Bicep Curl (Dumbbell)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Preacher Curl (Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","23 Jan 2026, 12:20","23 Jan 2026, 13:24","","Preacher Curl (Machine)",,"",1,"normal",80,6,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Press Horizontal (Machine)",,"",0,"normal",220,10,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Press Horizontal (Machine)",,"",1,"normal",300,20,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Press Horizontal (Machine)",,"",2,"normal",350,14,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Hip Abduction (Machine)",,"",0,"normal",100,20,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Hip Abduction (Machine)",,"",1,"normal",150,20,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Hip Abduction (Machine)",,"",2,"normal",150,15,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Hip Adduction (Machine)",,"",0,"normal",140,15,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Hip Adduction (Machine)",,"",1,"normal",200,20,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Extension (Machine)",,"",0,"normal",130,7,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Extension (Machine)",,"",1,"normal",130,10,,,
"Legs PF","21 Jan 2026, 16:24","21 Jan 2026, 17:04","","Leg Extension (Machine)",,"",2,"normal",100,20,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Lat Pulldown (Machine)",,"",0,"normal",100,8,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Lat Pulldown (Machine)",,"",1,"normal",160,4,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Lat Pulldown (Machine)",,"",2,"normal",220,5,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Lat Pulldown (Machine)",,"",3,"normal",160,8,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Diverging Seated Row",,"",0,"normal",100,8,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Diverging Seated Row",,"",1,"normal",130,10,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Diverging Seated Row",,"",2,"normal",150,10,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Cross Body Hammer Curl",,"",0,"normal",50,30,,,
"Afternoon workout 💪","20 Jan 2026, 17:06","20 Jan 2026, 18:08","","Cross Body Hammer Curl",,"",1,"normal",50,20,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Incline Bench Press (Smith Machine)",,"",0,"normal",25,12,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Incline Bench Press (Smith Machine)",,"",1,"normal",75,8,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Incline Bench Press (Smith Machine)",,"",2,"normal",115,6,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Incline Bench Press (Smith Machine)",,"",3,"normal",135,6,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Incline Bench Press (Smith Machine)",,"",4,"normal",115,8,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Shoulder Press (Machine Plates)",,"",0,"normal",90,6,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Shoulder Press (Machine Plates)",,"",1,"normal",90,6,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Shoulder Press (Machine Plates)",,"",2,"normal",90,10,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Dip",,"",0,"normal",,6,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Dip",,"",1,"normal",,5,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Dip (Assisted)",,"",0,"dropset",20,2,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Dip (Assisted)",,"",1,"normal",50,8,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Rope Pushdown",,"",0,"normal",32.5,12,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Rope Pushdown",,"",1,"normal",32.5,10,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Triceps Rope Pushdown",,"",2,"normal",27.5,12,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Seated Shoulder Press (Machine)",,"",0,"normal",80,12,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Seated Shoulder Press (Machine)",,"",1,"normal",100,8,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Seated Calf Raise",,"",0,"normal",155,10,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Seated Calf Raise",,"",1,"normal",155,10,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Chest Fly (Machine)",,"",0,"normal",110,10,,,
"Morning workout ☀️","18 Jan 2026, 10:19","18 Jan 2026, 11:27","","Chest Fly (Machine)",,"",1,"normal",90,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Press Horizontal (Machine)",,"",0,"normal",200,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Press Horizontal (Machine)",,"",1,"normal",300,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Press Horizontal (Machine)",,"",2,"normal",360,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Press Horizontal (Machine)",,"",3,"normal",300,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Extension (Machine)",,"",0,"normal",100,8,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Extension (Machine)",,"",1,"normal",150,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Leg Extension (Machine)",,"",2,"normal",180,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Abduction (Machine)",,"",0,"normal",115,15,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Abduction (Machine)",,"",1,"normal",175,14,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Abduction (Machine)",,"",2,"dropset",165,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Abduction (Machine)",,"",3,"dropset",145,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Adduction (Machine)",,"",0,"normal",160,20,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Adduction (Machine)",,"",1,"normal",200,15,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Hip Adduction (Machine)",,"",2,"normal",200,12,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Seated Leg Curl (Machine)",,"",0,"normal",135,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Seated Leg Curl (Machine)",,"",1,"normal",175,10,,,
"Legs PF","17 Jan 2026, 20:11","17 Jan 2026, 21:07","","Seated Leg Curl (Machine)",,"",2,"normal",145,10,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Incline Bench Press (Smith Machine)",,"",0,"normal",25,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Incline Bench Press (Smith Machine)",,"",1,"normal",115,8,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Incline Bench Press (Smith Machine)",,"",2,"normal",115,8,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Incline Bench Press (Smith Machine)",,"",3,"normal",115,7,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Incline Bench Press (Smith Machine)",,"",4,"normal",75,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Lat Pulldown (Machine)",,"",0,"normal",120,8,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Lat Pulldown (Machine)",,"",1,"normal",220,5,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Lat Pulldown (Machine)",,"",2,"normal",180,7,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Shoulder Press (Machine)",,"",0,"normal",180,5,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Shoulder Press (Machine)",,"",1,"normal",160,7,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Shoulder Press (Machine)",,"",2,"normal",120,7,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Iso-Lateral Row (Machine)",,"",0,"normal",190,7,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Iso-Lateral Row (Machine)",,"",1,"normal",140,10,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Chest Fly (Machine)",,"",0,"normal",100,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Chest Fly (Machine)",,"",1,"normal",110,10,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Chest Fly (Machine)",,"",2,"normal",120,8,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Triceps Dip",,"",0,"normal",,5,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Triceps Dip",,"",1,"normal",,4,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Triceps Dip (Assisted)",,"",0,"normal",30,4,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Calf Raise",,"",0,"normal",155,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Calf Raise",,"",1,"normal",155,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Seated Calf Raise",,"",2,"normal",155,10,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Preacher Curl (Machine)",,"",0,"normal",90,12,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Preacher Curl (Machine)",,"",1,"normal",80,10,,,
"Afternoon workout 💪","16 Jan 2026, 15:19","16 Jan 2026, 17:03","","Preacher Curl (Machine)",,"",2,"normal",70,8,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Leg Press Horizontal (Machine)",,"",0,"normal",160,12,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Leg Press Horizontal (Machine)",,"",1,"normal",240,12,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Leg Press Horizontal (Machine)",,"",2,"normal",300,12,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Leg Press Horizontal (Machine)",,"",3,"normal",340,10,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Hip Abduction (Machine)",,"",0,"normal",100,10,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Hip Abduction (Machine)",,"",1,"normal",130,12,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Hip Abduction (Machine)",,"",2,"normal",170,12,,,
"Legs PF","15 Jan 2026, 16:40","15 Jan 2026, 17:21","","Hip Abduction (Machine)",,"",3,"normal",150,15,,,
